TIMESTAMP,HEAD_POS_REL,HEAD_EULER_REL,CONTROLLER_1_POS_REL,CONTROLLER_1_EULER_REL,CONTROLLER_2_POS_REL,CONTROLLER_2_EULER_REL,CONTROLLER_1_POS_GLB,CONTROLLER_1_EULER_GLB,CONTROLLER_2_POS_GLB,CONTROLLER_2_EULER_GLB,NARRATIVE_EVENTS,SELECTABLE_ITEMS_SELECTED,NIGEL_LOOK_AT,NIGEL_LOOK_AWAY,BACKPACK_LOOK_AT,BACKPACK_LOOK_AWAY
2017-04-21-12-15-10-732000,"[1.5532300472259521, 1.1326014995574951, 0.44683969020843506]","[114.2662124633789, -5.402740001678467, -8.783491134643555]","[1.9905290603637695, 0.652373194694519, 0.7395782470703125]","[84.76561737060547, -36.7327766418457, -9.392870903015137]","[1.7379188537597656, 0.6009382009506226, 0.17599570751190186]","[88.75413513183594, 2.483428478240967, -5.873056411743164]","[-0.04380393028259277, 0.6293433904647827, 0.38281571865081787]","[-5.234382152557373, -36.7327766418457, -9.392870903015137]","[0.5197786092758179, 0.5779083967208862, 0.13020551204681396]","[-1.2458652257919312, 2.483428478240967, -5.873056411743164]",,,,,,
2017-04-21-12-15-10-978000,"[1.5528388023376465, 1.1328415870666504, 0.4471694231033325]","[114.23590850830078, -5.436880111694336, -8.81954574584961]","[1.99081552028656, 0.6523866653442383, 0.7396043539047241]","[84.765869140625, -36.66851806640625, -9.368941307067871]","[1.7380160093307495, 0.6011557579040527, 0.17560434341430664]","[88.85071563720703, 2.411790609359741, -5.90078067779541]","[-0.043830037117004395, 0.629356861114502, 0.3831021785736084]","[-5.234133243560791, -36.66851806640625, -9.368941307067871]","[0.5201699733734131, 0.5781259536743164, 0.13030266761779785]","[-1.1492831707000732, 2.411790609359741, -5.90078067779541]",,,,,,
2017-04-21-12-15-11-224000,"[1.5523148775100708, 1.132889986038208, 0.4470769166946411]","[114.31282043457031, -5.475099086761475, -8.884977340698242]","[1.9909045696258545, 0.6521474123001099, 0.7395225763320923]","[84.76777648925781, -36.626190185546875, -9.377981185913086]","[1.7381154298782349, 0.60085129737854, 0.17545735836029053]","[88.8033676147461, 2.495530128479004, -5.891389846801758]","[-0.04374825954437256, 0.6291176080703735, 0.38319122791290283]","[-5.232221603393555, -36.626190185546875, -9.377981185913086]","[0.5203169584274292, 0.5778214931488037, 0.1304020881652832]","[-1.1966348886489868, 2.495530128479004, -5.891389846801758]",,,,,,
2017-04-21-12-15-11-469000,"[1.5524570941925049, 1.132697343826294, 0.4467408061027527]","[114.65158081054688, -5.386897563934326, -8.8029203414917]","[1.9909309148788452, 0.6521923542022705, 0.7397153377532959]","[84.75907135009766, -36.66553497314453, -9.377214431762695]","[1.738217830657959, 0.6005880832672119, 0.17573213577270508]","[88.76974487304688, 2.493736505508423, -5.7342209815979]","[-0.04394102096557617, 0.6291625499725342, 0.38321757316589355]","[-5.240927219390869, -36.66553497314453, -9.377214431762695]","[0.5200421810150146, 0.5775582790374756, 0.13050448894500732]","[-1.2302577495574951, 2.493736505508423, -5.7342209815979]",,,,,,
2017-04-21-12-15-11-715000,"[1.55275559425354, 1.1327308416366577, 0.4463808536529541]","[114.7325439453125, -5.2703094482421875, -8.78729248046875]","[1.9907715320587158, 0.6522761583328247, 0.7394671440124512]","[84.78629302978516, -36.71820831298828, -9.39377212524414]","[1.738104224205017, 0.6004014015197754, 0.17543387413024902]","[88.78372955322266, 2.5291647911071777, -5.645368576049805]","[-0.043692827224731445, 0.6292463541030884, 0.38305819034576416]","[-5.213703632354736, -36.71820831298828, -9.39377212524414]","[0.5203404426574707, 0.5773715972900391, 0.13039088249206543]","[-1.2162715196609497, 2.5291647911071777, -5.645368576049805]",,,,,,
2017-04-21-12-15-11-961000,"[1.5529558658599854, 1.1323456764221191, 0.4461386203765869]","[114.91133880615234, -5.115178108215332, -8.775354385375977]","[1.9906593561172485, 0.6523687839508057, 0.7395535707473755]","[84.75896453857422, -36.73897171020508, -9.373230934143066]","[1.7379292249679565, 0.6003046035766602, 0.17551589012145996]","[88.68035125732422, 2.601837635040283, -5.571929931640625]","[-0.04377925395965576, 0.6293389797210693, 0.3829460144042969]","[-5.241033554077148, -36.73897171020508, -9.373230934143066]","[0.5202584266662598, 0.5772747993469238, 0.13021588325500488]","[-1.3196474313735962, 2.601837635040283, -5.571929931640625]",,,,,,
2017-04-21-12-15-12-206000,"[1.5525939464569092, 1.1319931745529175, 0.4454415440559387]","[115.29170989990234, -4.955265045166016, -8.846189498901367]","[1.9903717041015625, 0.6521787643432617, 0.7396215200424194]","[84.7337875366211, -36.73772048950195, -9.33121109008789]","[1.7377057075500488, 0.6001061201095581, 0.1755741834640503]","[88.60728454589844, 2.5976650714874268, -5.554573059082031]","[-0.04384720325469971, 0.6291489601135254, 0.38265836238861084]","[-5.266210079193115, -36.73772048950195, -9.33121109008789]","[0.5202001333236694, 0.5770763158798218, 0.12999236583709717]","[-1.3927123546600342, 2.5976650714874268, -5.554573059082031]",,,,,,
2017-04-21-12-15-12-452000,"[1.5528653860092163, 1.1318063735961914, 0.4456608295440674]","[115.25743103027344, -4.863874435424805, -8.799551963806152]","[1.990373969078064, 0.6523902416229248, 0.7395521402359009]","[84.73014068603516, -36.779972076416016, -9.3335542678833]","[1.7375109195709229, 0.6002062559127808, 0.1755543351173401]","[88.53173065185547, 2.598562717437744, -5.473782062530518]","[-0.04377782344818115, 0.6293604373931885, 0.3826606273651123]","[-5.269857406616211, -36.779972076416016, -9.3335542678833]","[0.5202199816703796, 0.5771764516830444, 0.1297975778579712]","[-1.4682716131210327, 2.598562717437744, -5.473782062530518]",,,,,,
2017-04-21-12-15-12-698000,"[1.5532042980194092, 1.13179612159729, 0.44557029008865356]","[115.2562255859375, -4.841579437255859, -8.81265926361084]","[1.9907044172286987, 0.6522775888442993, 0.7395081520080566]","[84.73417663574219, -36.74929428100586, -9.334375381469727]","[1.7377647161483765, 0.6001665592193604, 0.17564189434051514]","[88.55736541748047, 2.591768503189087, -5.479307651519775]","[-0.043733835220336914, 0.629247784614563, 0.38299107551574707]","[-5.265821933746338, -36.74929428100586, -9.334375381469727]","[0.5201324224472046, 0.577136754989624, 0.1300513744354248]","[-1.4426378011703491, 2.591768503189087, -5.479307651519775]",,,,,,
2017-04-21-12-15-12-944000,"[1.5531294345855713, 1.1318244934082031, 0.44558554887771606]","[115.2430191040039, -4.836281776428223, -8.814628601074219]","[1.9905669689178467, 0.6524730920791626, 0.7396162748336792]","[84.7188720703125, -36.77107238769531, -9.333340644836426]","[1.7376457452774048, 0.5998989343643188, 0.17566806077957153]","[88.54943084716797, 2.640712261199951, -5.42066764831543]","[-0.04384195804595947, 0.6294432878494263, 0.382853627204895]","[-5.281130790710449, -36.77107238769531, -9.333340644836426]","[0.5201062560081482, 0.5768691301345825, 0.12993240356445312]","[-1.4505715370178223, 2.640712261199951, -5.42066764831543]",,,,,,
2017-04-21-12-15-13-189000,"[1.5531200170516968, 1.1319215297698975, 0.44578617811203003]","[115.21199798583984, -4.85084342956543, -8.798480987548828]","[1.99044668674469, 0.6525194644927979, 0.7397338151931763]","[84.70606994628906, -36.78083801269531, -9.313543319702148]","[1.7376774549484253, 0.5998353958129883, 0.17569434642791748]","[88.65092468261719, 2.5920026302337646, -5.398253440856934]","[-0.04395949840545654, 0.6294896602630615, 0.3827333450317383]","[-5.293928146362305, -36.78083801269531, -9.313543319702148]","[0.5200799703598022, 0.576805591583252, 0.12996411323547363]","[-1.3490785360336304, 2.5920026302337646, -5.398253440856934]",,,,,,
2017-04-21-12-15-13-435000,"[1.5531694889068604, 1.131850004196167, 0.4457952380180359]","[115.21676635742188, -4.874279499053955, -8.793370246887207]","[1.9905489683151245, 0.6524990797042847, 0.739689826965332]","[84.68038177490234, -36.778141021728516, -9.305065155029297]","[1.7376998662948608, 0.5996899604797363, 0.17594516277313232]","[88.62752532958984, 2.593778371810913, -5.295745849609375]","[-0.043915510177612305, 0.6294692754745483, 0.38283562660217285]","[-5.319618225097656, -36.778141021728516, -9.305065155029297]","[0.5198291540145874, 0.57666015625, 0.12998652458190918]","[-1.3724735975265503, 2.593778371810913, -5.295745849609375]",,,,,,
2017-04-21-12-15-13-681000,"[1.5535774230957031, 1.1307406425476074, 0.4450669288635254]","[115.4129638671875, -4.290611743927002, -8.920226097106934]","[1.990734338760376, 0.6525410413742065, 0.7395875453948975]","[84.71061706542969, -36.76062774658203, -9.342048645019531]","[1.7378751039505005, 0.5998835563659668, 0.17579984664916992]","[88.69144439697266, 2.5473620891571045, -5.267617702484131]","[-0.043813228607177734, 0.6295112371444702, 0.3830209970474243]","[-5.289385795593262, -36.76062774658203, -9.342048645019531]","[0.5199744701385498, 0.5768537521362305, 0.13016176223754883]","[-1.3085566759109497, 2.5473620891571045, -5.267617702484131]",,,,,,
2017-04-21-12-15-13-926000,"[1.5708938837051392, 1.094961166381836, 0.4263650178909302]","[120.62694549560547, 14.098177909851074, -9.247429847717285]","[1.9904847145080566, 0.6516717672348022, 0.739425539970398]","[84.6175537109375, -36.75993728637695, -9.204777717590332]","[1.737691879272461, 0.5999513864517212, 0.175514817237854]","[88.7159423828125, 2.56240177154541, -5.362640857696533]","[-0.04365122318267822, 0.6286419630050659, 0.382771372795105]","[-5.382443904876709, -36.75993728637695, -9.204777717590332]","[0.5202594995498657, 0.5769215822219849, 0.12997853755950928]","[-1.284060001373291, 2.56240177154541, -5.362640857696533]",,,,,,
2017-04-21-12-15-14-172000,"[1.5820131301879883, 1.0644736289978027, 0.4119066596031189]","[122.40071868896484, 26.48921012878418, -11.170838356018066]","[1.990686297416687, 0.651413083076477, 0.7386376857757568]","[84.84121704101562, -36.67723083496094, -9.543652534484863]","[1.7376619577407837, 0.59959876537323, 0.17578983306884766]","[88.63056182861328, 2.553016185760498, -5.431164741516113]","[-0.04286336898803711, 0.6283832788467407, 0.38297295570373535]","[-5.158779621124268, -36.67723083496094, -9.543652534484863]","[0.5199844837188721, 0.5765689611434937, 0.12994861602783203]","[-1.3694374561309814, 2.553016185760498, -5.431164741516113]",,,,,,
2017-04-21-12-15-14-418000,"[1.579477071762085, 1.0618352890014648, 0.4093419313430786]","[123.19660186767578, 27.618316650390625, -11.86310863494873]","[1.9908584356307983, 0.6519432067871094, 0.7391030788421631]","[84.83512878417969, -36.680179595947266, -9.560429573059082]","[1.7375487089157104, 0.5998044013977051, 0.17569363117218018]","[88.66961669921875, 2.4679226875305176, -5.425390720367432]","[-0.04332876205444336, 0.628913402557373, 0.3831450939178467]","[-5.164870738983154, -36.680179595947266, -9.560429573059082]","[0.5200806856155396, 0.5767745971679688, 0.1298353672027588]","[-1.3303799629211426, 2.4679226875305176, -5.425390720367432]",,,,,,
2017-04-21-12-15-14-663000,"[1.5819140672683716, 1.0628869533538818, 0.4110215902328491]","[122.56690979003906, 27.230709075927734, -11.642854690551758]","[1.9909265041351318, 0.6521522998809814, 0.7392106056213379]","[84.83702087402344, -36.68482208251953, -9.519295692443848]","[1.7377010583877563, 0.5999141931533813, 0.1758936643600464]","[88.66413116455078, 2.523869514465332, -5.306144714355469]","[-0.043436288833618164, 0.6291224956512451, 0.3832131624221802]","[-5.162982940673828, -36.68482208251953, -9.519295692443848]","[0.5198806524276733, 0.576884388923645, 0.1299877166748047]","[-1.335867166519165, 2.523869514465332, -5.306144714355469]",,,,,,
2017-04-21-12-15-14-909000,"[1.5814530849456787, 1.0651527643203735, 0.4107559323310852]","[122.49481201171875, 26.117956161499023, -11.767949104309082]","[1.99066960811615, 0.6524324417114258, 0.7394474744796753]","[84.86548614501953, -36.767459869384766, -9.561095237731934]","[1.7376195192337036, 0.5998929738998413, 0.17591989040374756]","[88.75663757324219, 2.5233263969421387, -5.318750381469727]","[-0.043673157691955566, 0.6294026374816895, 0.38295626640319824]","[-5.134511470794678, -36.767459869384766, -9.561095237731934]","[0.5198544263839722, 0.576863169670105, 0.12990617752075195]","[-1.243358850479126, 2.5233263969421387, -5.318750381469727]",,,,,,
2017-04-21-12-15-15-155000,"[1.579952359199524, 1.0804232358932495, 0.4156264066696167]","[118.39250946044922, 18.84033203125, -14.738893508911133]","[1.9910019636154175, 0.652767539024353, 0.7396135330200195]","[84.83011627197266, -36.7667236328125, -9.535086631774902]","[1.7379032373428345, 0.5999667644500732, 0.1755649447441101]","[88.80948638916016, 2.4805901050567627, -5.353367328643799]","[-0.043839216232299805, 0.6297377347946167, 0.3832886219024658]","[-5.169885635375977, -36.7667236328125, -9.535086631774902]","[0.5202093720436096, 0.5769369602203369, 0.1301898956298828]","[-1.1905155181884766, 2.4805901050567627, -5.353367328643799]",,,,,,
2017-04-21-12-15-15-401000,"[1.5774418115615845, 1.0906386375427246, 0.42104679346084595]","[116.56393432617188, 14.301983833312988, -15.406587600708008]","[1.9909968376159668, 0.652681827545166, 0.7395080327987671]","[84.78606414794922, -36.796749114990234, -9.4422025680542]","[1.7442249059677124, 0.6011276245117188, 0.1563745141029358]","[96.04286193847656, 2.595066785812378, -8.168429374694824]","[-0.04373371601104736, 0.6296520233154297, 0.38328349590301514]","[-5.213936805725098, -36.796749114990234, -9.4422025680542]","[0.5393998026847839, 0.5780978202819824, 0.13651156425476074]","[6.042862415313721, 2.595066785812378, -8.168429374694824]",,,,,,
2017-04-21-12-15-15-648000,"[1.5768463611602783, 1.092866063117981, 0.42188704013824463]","[116.60147094726562, 13.354026794433594, -15.15049934387207]","[1.9909008741378784, 0.6525501012802124, 0.7395229339599609]","[84.78022766113281, -36.8016242980957, -9.422636032104492]","[1.7446017265319824, 0.6024259328842163, 0.15312820672988892]","[97.40203094482422, 2.08829665184021, -8.992374420166016]","[-0.04374861717224121, 0.6295202970504761, 0.38318753242492676]","[-5.219773292541504, -36.8016242980957, -9.422636032104492]","[0.5426461100578308, 0.57939612865448, 0.13688838481903076]","[7.402029514312744, 2.08829665184021, -8.992374420166016]",,,,,,
2017-04-21-12-15-15-893000,"[1.5755043029785156, 1.0940825939178467, 0.4213681221008301]","[116.89253234863281, 12.79635238647461, -15.207444190979004]","[1.9906362295150757, 0.6526373624801636, 0.7393919229507446]","[84.78216552734375, -36.80331802368164, -9.452461242675781]","[1.7434425354003906, 0.6033178567886353, 0.15335065126419067]","[97.45089721679688, 1.2981725931167603, -8.760788917541504]","[-0.0436176061630249, 0.6296075582504272, 0.382922887802124]","[-5.217830657958984, -36.80331802368164, -9.452461242675781]","[0.542423665523529, 0.5802880525588989, 0.13572919368743896]","[7.450898170471191, 1.2981725931167603, -8.760788917541504]",,,,,,
2017-04-21-12-15-16-139000,"[1.5748323202133179, 1.0948567390441895, 0.42193925380706787]","[116.97157287597656, 12.41775131225586, -15.17678451538086]","[1.9907406568527222, 0.6524834632873535, 0.7397180795669556]","[84.75816345214844, -36.794464111328125, -9.408994674682617]","[1.7426737546920776, 0.6036384105682373, 0.15366649627685547]","[97.5870361328125, 1.0357474088668823, -8.63135051727295]","[-0.04394376277923584, 0.6294536590576172, 0.3830273151397705]","[-5.2418389320373535, -36.794464111328125, -9.408994674682617]","[0.5421078205108643, 0.580608606338501, 0.13496041297912598]","[7.587033271789551, 1.0357474088668823, -8.63135051727295]",,,,,,
2017-04-21-12-15-16-385000,"[1.574701189994812, 1.0950920581817627, 0.42171210050582886]","[117.01953887939453, 12.301889419555664, -15.201329231262207]","[1.990957498550415, 0.6527596712112427, 0.7397456169128418]","[84.78008270263672, -36.76340103149414, -9.430356979370117]","[1.7431044578552246, 0.6040011644363403, 0.1535136103630066]","[97.516357421875, 0.7535438537597656, -8.501683235168457]","[-0.04397130012512207, 0.6297298669815063, 0.3832441568374634]","[-5.219919681549072, -36.76340103149414, -9.430356979370117]","[0.5422607064247131, 0.580971360206604, 0.13539111614227295]","[7.516353607177734, 0.7535438537597656, -8.501683235168457]",,,,,,
2017-04-21-12-15-16-631000,"[1.574576735496521, 1.0951414108276367, 0.42162632942199707]","[117.08526611328125, 12.350699424743652, -15.179737091064453]","[1.9908409118652344, 0.6528079509735107, 0.7396098375320435]","[84.76823425292969, -36.77172088623047, -9.398271560668945]","[1.7412095069885254, 0.6058827638626099, 0.15587294101715088]","[96.83264923095703, -0.2068786919116974, -7.809606075286865]","[-0.04383552074432373, 0.6297781467437744, 0.3831275701522827]","[-5.231764793395996, -36.77172088623047, -9.398271560668945]","[0.5399013757705688, 0.5828529596328735, 0.13349616527557373]","[6.832648754119873, -0.2068786919116974, -7.809606075286865]",,,,,,
2017-04-21-12-15-16-875000,"[1.5745909214019775, 1.0947757959365845, 0.4215717911720276]","[117.13570404052734, 12.39055347442627, -15.213360786437988]","[1.9909518957138062, 0.6524494886398315, 0.7396773099899292]","[84.79532623291016, -36.75440216064453, -9.442475318908691]","[1.7388771772384644, 0.6078189611434937, 0.1595628261566162]","[95.79698181152344, -1.70045804977417, -7.496928691864014]","[-0.04390299320220947, 0.6294196844100952, 0.3832385540008545]","[-5.204676151275635, -36.75440216064453, -9.442475318908691]","[0.5362114906311035, 0.5847891569137573, 0.1311638355255127]","[5.796985149383545, -1.70045804977417, -7.496928691864014]",,,,,,
